1.017411
0.912711
0.976521
0.933366
1.051443
0.984677
0.900973
1.022060
1.002248
1.065148
0.954918
0.893104
0.973361
0.953341
0.965191
0.998400
0.980137
1.052546
1.017148
1.038041
0.905591
1.024809
1.045223
1.075619
1.011761
0.895200
0.953637
1.095861
1.016509
0.982034
1.026354
1.010664
1.066693
0.992944
0.888327
0.977087
1.028853
1.025037
0.992461
1.075661
1.072922
0.967026
1.075347
0.967146
1.003140
1.049566
1.061938
0.902969
0.949153
0.964872
0.966640
0.942168
0.995215
1.028079
1.096735
1.052627
1.093675
1.001513
0.973455
0.927979
1.113631
0.982945
0.978274
0.952448
1.089948
0.819717
1.037625
0.897970
0.907938
0.922610
0.909906
1.043523
0.915092
1.126902
1.045512
1.006162
0.929608
1.091901
1.121959
1.069404
0.995454
1.007577
0.999982
1.019959
1.022589
1.028353
1.026269
0.905274
1.106863
0.955016
1.106160
0.995848
0.968806
1.064341
0.951294
0.998299
1.000000
1.044888
1.076731
1.103376
1.040816
1.042845
0.972060
0.997743
0.902991
1.130078
1.078451
0.992012
1.053855
1.031567
0.945689
0.919101
0.979090
0.912603
0.922450
1.014748
1.091984
1.008983
1.034909
1.030859
1.123790
1.034499
0.972999
1.017982
1.090525
1.031061
0.966513
1.023943
1.046812
1.000560
1.015487
0.916175
1.141108
0.993954
0.878690
1.033103
0.945737
1.097519
1.027436
1.068871
1.036743
1.077664
1.075902
1.080859
