0.70, 0.00,15,32000000,1000000,50,2.47e-03,1.49e-04,7.60e-02,4.16e-03,8.0
0.70, 0.00,15,32000000,1000000,55,2.46e-03,1.50e-04,7.57e-02,4.13e-03,8.2
0.70, 0.00,15,32000000,1000000,60,2.47e-03,1.44e-04,7.59e-02,4.02e-03,8.7
0.70, 0.00,15,32000000,1000000,65,2.46e-03,1.39e-04,7.58e-02,3.85e-03,8.6
0.70, 0.00,15,32000000,1000000,70,2.48e-03,1.35e-04,7.62e-02,3.73e-03,9.4
0.70, 0.00,15,32000000,1000000,75,2.48e-03,1.30e-04,7.64e-02,3.60e-03,9.8
0.70, 0.00,15,32,1,50,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.0
0.70, 0.00,15,16,1,50,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.0
0.70, 0.00,10,48,3,50,6.25e-02,4.17e-02,1.00e+00,6.67e-01,0.0
0.70, 0.00,10,48,3,50,8.33e-02,8.33e-02,6.67e-01,6.67e-01,0.0
0.70, 0.00,10,48,3,50,2.08e-02,0.00e+00,3.33e-01,0.00e+00,0.0
0.70, 0.00,10,160,10,50,3.12e-02,6.25e-03,4.00e-01,1.00e-01,0.0
0.70, 0.00,10,160,10,50,4.37e-02,2.50e-02,5.00e-01,3.00e-01,0.0
0.70, 0.00,10,160,10,50,9.38e-02,5.62e-02,7.00e-01,4.00e-01,0.0
0.70, 0.00,10,160,10,50,4.37e-02,3.12e-02,6.00e-01,4.00e-01,0.1
0.70, 0.00,10,160,10,50,8.12e-02,6.25e-02,8.00e-01,6.00e-01,0.1
0.65, 0.00,15,3200000,100000,50,2.47e-03,1.82e-04,7.59e-02,5.13e-03,0.7
0.70, 0.00,15,3200000,100000,50,2.47e-03,1.58e-04,7.59e-02,4.31e-03,0.7
0.75, 0.00,15,3200000,100000,50,2.45e-03,1.21e-04,7.53e-02,3.42e-03,0.7
0.80, 0.00,15,3200000,100000,50,2.41e-03,1.22e-04,7.44e-02,3.33e-03,0.9
0.85, 0.00,15,3200000,100000,50,2.41e-03,1.34e-04,7.44e-02,3.57e-03,0.9
0.90, 0.00,15,3200000,100000,50,2.48e-03,1.78e-04,7.61e-02,4.17e-03,0.9
0.95, 0.00,15,3200000,100000,50,2.43e-03,1.95e-04,7.47e-02,4.22e-03,1.0
1.00, 0.00,15,3200000,100000,50,2.50e-03,2.48e-04,7.67e-02,5.15e-03,1.0
0.65, 0.00,15,3200000,100000,50,2.47e-03,2.20e-03,7.59e-02,6.75e-02,1.0
0.70, 0.00,15,3200000,100000,50,2.42e-03,2.11e-03,7.45e-02,6.47e-02,1.1
0.75, 0.00,15,3200000,100000,50,2.50e-03,2.10e-03,7.66e-02,6.38e-02,1.1
0.80, 0.00,15,3200000,100000,50,2.47e-03,2.03e-03,7.59e-02,6.23e-02,1.4
0.85, 0.00,15,3200000,100000,50,2.50e-03,2.17e-03,7.67e-02,6.66e-02,1.3
0.90, 0.00,15,3200000,100000,50,2.51e-03,2.34e-03,7.74e-02,7.19e-02,1.5
0.95, 0.00,15,3200000,100000,50,2.47e-03,2.36e-03,7.63e-02,7.25e-02,1.4
1.00, 0.00,15,3200000,100000,50,2.47e-03,2.41e-03,7.59e-02,7.38e-02,1.5
